P60-WS2050-0056-002,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,EREC
P60-WS2050-0056-003,JJ62P111,26,PIPE PExPE,MY-MOS25C,1304 MM,FAB
P60-WS2050-0056-003,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,2,FAB
P60-WS2050-0056-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0056-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,EREC
P60-WS2050-0056-004,JJ62P111,26,PIPE PExPE,MY-MOS25C,3412 MM,FAB
P60-WS2050-0056-004,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0056-004,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0056-004,JJ61BW31,,BUTT&WRAP,MY-MOS25C,3,FAB
P60-WS2050-0056-004,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0056-004,JJ62BS002,26,BLANK SADDLEx2,MY-MOS25C,1,EREC
P60-WS2050-0056-004,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0056-005,JJ62P111,26,PIPE PExPE,MY-MOS25C,2494 MM,FAB
P60-WS2050-0056-005,2262P311,2,PIPE PExPE,MY-MOS25C,1253 MM,FAB
P60-WS2050-0056-005,2262E921,2,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0056-005,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0056-005,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,2,FAB
P60-WS2050-0056-005,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,2,FAB
P60-WS2050-0056-005,2261BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0056-005,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,2,FAB
P60-WS2050-0056-005,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0056-005,2262FB00D,2,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0057-001,JJ62P111,26,PIPE PExPE,MY-MOS25C,1180 MM,FAB
P60-WS2050-0057-001,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-001,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-001,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0057-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0057-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0057-002,JJ62P111,26,PIPE PExPE,MY-MOS25C,2084 MM,FAB
P60-WS2050-0057-002,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-002,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0057-003,JJ62P111,26,PIPE PExPE,MY-MOS25C,2101 MM,FAB
P60-WS2050-0057-003,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,2,FAB
P60-WS2050-0057-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0057-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,EREC
P60-WS2050-0057-004,JJ62P111,26,PIPE PExPE,MY-MOS25C,2277 MM,FAB
P60-WS2050-0057-004,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-004,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-004,JJ61BW31,,BUTT&WRAP,MY-MOS25C,3,FAB
P60-WS2050-0057-004,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0057-004,JJ62BS002,26,BLANK SADDLEx2,MY-MOS25C,1,EREC
P60-WS2050-0057-004,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0057-005,JJ62P111,26,PIPE PExPE,MY-MOS25C,2494 MM,FAB
P60-WS2050-0057-005,2262P311,2,PIPE PExPE,MY-MOS25C,1255 MM,FAB
P60-WS2050-0057-005,2262E921,2,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-005,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0057-005,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,2,FAB
P60-WS2050-0057-005,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,2,FAB
P60-WS2050-0057-005,2261BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0057-005,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,2,FAB
P60-WS2050-0057-005,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0057-005,2262FB00D,2,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0059-001,JJ62P111,26,PIPE PExPE,MY-MOS25C,2550 MM,FAB
P60-WS2050-0059-001,2262P311,2,PIPE PExPE,MY-MOS25C,532 MM,FAB
P60-WS2050-0059-001,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-001,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-001,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-001,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0059-001,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0059-001,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0059-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0059-001,2262FB00D,2,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0059-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0059-002,JJ62P111,26,PIPE PExPE,MY-MOS25C,4639 MM,FAB
P60-WS2050-0059-002,2262P311,2,PIPE PExPE,MY-MOS25C,531 MM,FAB
P60-WS2050-0059-002,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-002,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-002,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0059-002,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0059-002,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0059-002,JJ62BS004,26,BLANK SADDLEx4,MY-MOS25C,1,EREC
P60-WS2050-0059-002,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0059-003,JJ62P111,26,PIPE PExPE,MY-MOS25C,1218 MM,FAB
P60-WS2050-0059-003,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-003,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0059-003,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,13,FAB
P60-WS2050-0059-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0059-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0060-001,JJ62P111,26,PIPE PExPE,MY-MOS25C,2550 MM,FAB
P60-WS2050-0060-001,2262P311,2,PIPE PExPE,MY-MOS25C,532 MM,FAB
P60-WS2050-0060-001,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-001,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-001,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-001,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0060-001,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0060-001,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0060-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0060-001,2262FB00D,2,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0060-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0060-002,JJ62P111,26,PIPE PExPE,MY-MOS25C,4639 MM,FAB
P60-WS2050-0060-002,2262P311,2,PIPE PExPE,MY-MOS25C,531 MM,FAB
P60-WS2050-0060-002,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-002,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-002,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0060-002,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0060-002,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0060-002,JJ62BS004,26,BLANK SADDLEx4,MY-MOS25C,1,EREC
P60-WS2050-0060-002,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0060-003,JJ62P111,26,PIPE PExPE,MY-MOS25C,1218 MM,FAB
P60-WS2050-0060-003,JJ62E421,26,45DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-003,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0060-003,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0060-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0060-003,JJ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-001,ZZ62P111,42,PIPE PExPE,MY-MOS25C,9260 MM,FAB
P60-WS2050-0109-001,PP62P111,36,PIPE PExPE,MY-MOS25C,1274 MM,FAB
P60-WS2050-0109-001,6662P211,6,PIPE PExPE,MY-MOS25C,1036 MM,FAB
P60-WS2050-0109-001,ZP62RC00,42X36,REDUCER-CON MITER C=300,MY-MOS25C,1,FAB
P60-WS2050-0109-001,ZZ62CP21,42,COUPLING BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-001,Z662TR00,,42"x6" TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0109-001,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0109-001,ZZ62BS004,42,BLANK SADDLEx4,MY-MOS25C,1,EREC
P60-WS2050-0109-001,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-002,ZZ62P111,42,PIPE PExPE,MY-MOS25C,6158 MM,FAB
P60-WS2050-0109-002,ZZ62E921,42,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-002,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0109-002,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-003,ZZ62P111,42,PIPE PExPE,MY-MOS25C,7216 MM,FAB
P60-WS2050-0109-003,ZZ62E921,42,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-003,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0109-003,ZZ62GS01,42,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0109-003,ZZ62BS004,42,BLANK SADDLEx4,MY-MOS25C,1,EREC
P60-WS2050-0109-003,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-004,ZZ62P111,42,PIPE PExPE,MY-MOS25C,9571 MM,FAB
P60-WS2050-0109-004,FF62P111,20,PIPE PExPE,MY-MOS25C,1220 MM,FAB
P60-WS2050-0109-004,CC62P111,14,PIPE PExPE,MY-MOS25C,1030 MM,FAB
P60-WS2050-0109-004,2262P311,2,PIPE PExPE,MY-MOS25C,751 MM,FAB
P60-WS2050-0109-004,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-004,Z262TR00,,42"x2" TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0109-004,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0109-004,ZF62TR00,,42"x20" TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0109-004,ZC62TR00,,42"x14" TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0109-004,ZZ62BS004,42,BLANK SADDLEx4,MY-MOS25C,1,EREC
P60-WS2050-0109-004,FF61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-004,CC61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0109-005,ZZ62P111,42,PIPE PExPE,MY-MOS25C,1874 MM,FAB
P60-WS2050-0109-005,ZZ62E921,42,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-005,ZZ62FU21D,42,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0109-005,ZZ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0109-005,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,FAB
P60-WS2050-0109-005,ZZ61BW31,,BUTT&WRAP,MY-MOS25C,1,EREC
P60-WS2050-0155-001,JJ62P111,26,PIPE PExPE,MY-MOS25C,2246 MM,FAB
P60-WS2050-0155-001,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-001,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-001,JJ61BW31,,BUTT&WRAP,MY-MOS25C,2,FAB
P60-WS2050-0155-001,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-002,JJ62P111,26,PIPE PExPE,MY-MOS25C,1186 MM,FAB
P60-WS2050-0155-002,2262P311,2,PIPE PExPE,MY-MOS25C,532 MM,FAB
P60-WS2050-0155-002,JJ62FU21D,26,HUB FLG ANSI CL150 BELL,MY-MOS25C,2,FAB
P60-WS2050-0155-002,2262FU21D,2,HUB FLG ANSI CL150 BELL,MY-MOS25C,1,FAB
P60-WS2050-0155-002,JJ61BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,2,FAB
P60-WS2050-0155-002,J262TR00,,26"x2"TEE-REDU MITER,MY-MOS25C,1,FAB
P60-WS2050-0155-002,2261BW32,,BUTT&WRAP FOR FLANGE,MY-MOS25C,1,FAB
P60-WS2050-0155-002,JJ68FE00D,26,SPADE FLANGE WITH LUG  ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0155-002,JJ68FR00D,26,SPACER FLANGE WITH LUG  ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0155-002,2262FB00D,2,BLIND FLG ANSI CL150,MY-MOS25C,1,EREC
P60-WS2050-0155-002,JJ62GS01,26,GROUNDING SADDLE FOR PIPE,MY-MOS25C,1,EREC
P60-WS2050-0155-003,JJ62P111,26,PIPE PExPE,MY-MOS25C,1180 MM,FAB
P60-WS2050-0155-003,JJ62E921,26,90DEG ELBOW BELL,MY-MOS25C,1,FAB
